Roll Year,Jurisdiction,Neigh Code,Neigh Description,Situs Street Address,Situs City,Legal Description,First PID,Property Class,Property SubClass,Previous Roll Value,Actual Value Land Total,Actual Value Impr Total,Actual Value Total,Predominant Manual Class Code,Primary Actual Use Code
2024,Township of Esquimalt,307220,Saxe Point,1127 HEALD,ESQUIMALT,"LOT 8, BLOCK 2, PLAN VIP6016, SECTION 11, ESQUIMALT LAND DISTRICT",005-901-103,01,0102,1200000,1010000,156000,1166000,0090 - 1 STY SFD - After 1930 - Standard,000 - Single Family Dwelling
2024,Township of Esquimalt,307220,Saxe Point,1158 WYCHBURY,ESQUIMALT,"LOT 11, BLOCK 2, PLAN VIP6016, SECTION 11, ESQUIMALT LAND DISTRICT",005-901-995,01,0102,1168000,1010000,133000,1143000,0090 - 1 STY SFD - After 1930 - Standard,000 - Single Family Dwelling
2024,Township of Esquimalt,307220,Saxe Point,1142 WYCHBURY,ESQUIMALT,"LOT 13, BLOCK 2, PLAN VIP6016, SECTION 11, ESQUIMALT LAND DISTRICT",003-922-618,01,0102,1231000,1010000,179000,1189000,0090 - 1 STY SFD - After 1930 - Standard,000 - Single Family Dwelling
2024,Township of Esquimalt,307220,Saxe Point,1140 WYCHBURY,ESQUIMALT,"LOT 14, BLOCK 2, PLAN VIP6016, SECTION 11, ESQUIMALT LAND DISTRICT",000-022-942,01,0102,1299000,1010000,235000,1245000,0090 - 1 STY SFD - After 1930 - Standard,032 - Residential Dwelling with Suite
2024,Township of Esquimalt,307220,Saxe Point,1138 WYCHBURY,ESQUIMALT,"LOT 15, BLOCK 2, PLAN VIP6016, SECTION 11, ESQUIMALT LAND DISTRICT",005-902-053,01,0102,1234000,1010000,198000,1208000,0090 - 1 STY SFD - After 1930 - Standard,000 - Single Family Dwelling
2024,Township of Esquimalt,307220,Saxe Point,1136 WYCHBURY,ESQUIMALT,"LOT 16, BLOCK 2, PLAN VIP6016, SECTION 11, ESQUIMALT LAND DISTRICT",005-902-088,01,0102,1352000,1010000,332000,1342000,2147 - 2 STY Duplex - After 1990 - Standard,"033 - Duplex, Non-Strata Side by Side or Front / Back"
2024,Township of Esquimalt,307220,Saxe Point,1134 WYCHBURY,ESQUIMALT,"LOT 17, BLOCK 2, PLAN VIP6016, SECTION 11, ESQUIMALT LAND DISTRICT",005-902-100,01,0102,1337000,1010000,257000,1267000,0090 - 1 STY SFD - After 1930 - Standard,000 - Single Family Dwelling
2024,Township of Esquimalt,307220,Saxe Point,1132 WYCHBURY,ESQUIMALT,"LOT 18, BLOCK 2, PLAN VIP6016, SECTION 11, ESQUIMALT LAND DISTRICT",005-904-714,01,0102,1178000,1010000,147000,1157000,0090 - 1 STY SFD - After 1930 - Standard,000 - Single Family Dwelling
2024,Township of Esquimalt,307210,West Esquimalt,471 KINVER,ESQUIMALT,"LOT A, PLAN EPP90842, SECTION 11, ESQUIMALT LAND DISTRICT",030-815-843,01,0102,1279000,758000,500000,1258000,0147 - 2 STY SFD - After 1990 - Standard,000 - Single Family Dwelling
2024,Township of Esquimalt,307210,West Esquimalt,469 KINVER,ESQUIMALT,"LOT B, PLAN EPP90842, SECTION 11, ESQUIMALT LAND DISTRICT",030-815-851,01,0102,1287000,758000,507000,1265000,0147 - 2 STY SFD - After 1990 - Standard,000 - Single Family Dwelling
2024,Township of Esquimalt,307210,West Esquimalt,475 KINVER,ESQUIMALT,"PARCEL B, LOT 1, BLOCK 3, PLAN VIP6016, SECTION 11, ESQUIMALT LAND DISTRICT, PCL B (DD 187669I) OF LOTS 1 & 2",000-064-980,01,0102,1215000,989000,197000,1186000,0090 - 1 STY SFD - After 1930 - Standard,000 - Single Family Dwelling
2024,Township of Esquimalt,307220,Saxe Point,1190 BEWDLEY,ESQUIMALT,"LOT 1, PLAN VIP6024, SECTION 11, ESQUIMALT LAND DISTRICT",005-907-161,01,0102,1745000,1114000,848000,1962000,0155 - 1 STY SFD - After 1990 - Semi-Custom,032 - Residential Dwelling with Suite
2024,Township of Esquimalt,307220,Saxe Point,1186 BEWDLEY,ESQUIMALT,"LOT AM2, PLAN VIP6024, SECTION 11, ESQUIMALT LAND DISTRICT",005-787-742,01,0102,1323000,1114000,178000,1292000,0091 - 1.5 STY SFD - After 1930 - Standard,000 - Single Family Dwelling
2024,Township of Esquimalt,307220,Saxe Point,1182 BEWDLEY,ESQUIMALT,"LOT 3, PLAN VIP6024, SECTION 11, ESQUIMALT LAND DISTRICT, AMD LOT 3 (DD 184122I)",005-907-241,01,0102,1336000,1114000,191000,1305000,0090 - 1 STY SFD - After 1930 - Standard,000 - Single Family Dwelling
2024,Township of Esquimalt,307220,Saxe Point,467 KINVER,ESQUIMALT,"LOT 1, PLAN VIP82703, SECTION 11, ESQUIMALT LAND DISTRICT",026-994-780,01,0102,1377000,746000,596000,1342000,0146 - 1.5 STY SFD - After 1990 - Standard,000 - Single Family Dwelling
2024,Township of Esquimalt,307220,Saxe Point,1130 WYCHBURY,ESQUIMALT,"LOT 2, PLAN VIP82703, SECTION 11, ESQUIMALT LAND DISTRICT",026-994-801,01,0102,1014000,782000,182000,964000,0090 - 1 STY SFD - After 1930 - Standard,000 - Single Family Dwelling
2024,Township of Esquimalt,307220,Saxe Point,1130 WYCHBURY,ESQUIMALT,"LOT 2, PLAN VIP82703, SECTION 11, ESQUIMALT LAND DISTRICT",026-994-801,01,0102,1014000,782000,182000,964000,0090 - 1 STY SFD - After 1930 - Standard,000 - Single Family Dwelling
2024,Township of Esquimalt,307240,North Esquimalt,1008 TILLICUM,ESQUIMALT,"STRATA LOT 1, PLAN VIS6959, SECTION 10, ESQUIMALT LAND DISTRICT, TOGETHER WITH AN INTEREST IN THE COMMON PROPERTY IN PROPORTION TO THE UNIT ENTITLEMENT OF THE STRATA LOT AS SHOWN ON FORM V",028-224-566,06,,150200,114000,43200,157200,D708 - Strata General Commercial,216 - Commercial Strata-Lot
2024,Township of Esquimalt,307240,North Esquimalt,1008 TILLICUM,ESQUIMALT,"STRATA LOT 2, PLAN VIS6959, SECTION 10, ESQUIMALT LAND DISTRICT, TOGETHER WITH AN INTEREST IN THE COMMON PROPERTY IN PROPORTION TO THE UNIT ENTITLEMENT OF THE STRATA LOT AS SHOWN ON FORM V",028-224-574,01,0106,470000,344000,121000,465000,D702 - Strata Apartment - Frame,030 - Strata-Lot Residence (Condominium)
2024,Township of Esquimalt,307240,North Esquimalt,1008 TILLICUM,ESQUIMALT,"STRATA LOT 3, PLAN VIS6959, SECTION 10, ESQUIMALT LAND DISTRICT, TOGETHER WITH AN INTEREST IN THE COMMON PROPERTY IN PROPORTION TO THE UNIT ENTITLEMENT OF THE STRATA LOT AS SHOWN ON FORM V",028-224-582,01,0106,633000,456000,166000,622000,D702 - Strata Apartment - Frame,030 - Strata-Lot Residence (Condominium)
2024,Township of Esquimalt,307240,North Esquimalt,1008 TILLICUM,ESQUIMALT,"STRATA LOT 4, PLAN VIS6959, SECTION 10, ESQUIMALT LAND DISTRICT, TOGETHER WITH AN INTEREST IN THE COMMON PROPERTY IN PROPORTION TO THE UNIT ENTITLEMENT OF THE STRATA LOT AS SHOWN ON FORM V",028-224-591,01,0106,503000,364000,124000,488000,D702 - Strata Apartment - Frame,030 - Strata-Lot Residence (Condominium)
2024,Township of Esquimalt,307240,North Esquimalt,1008 TILLICUM,ESQUIMALT,"STRATA LOT 4, PLAN VIS6959, SECTION 10, ESQUIMALT LAND DISTRICT, TOGETHER WITH AN INTEREST IN THE COMMON PROPERTY IN PROPORTION TO THE UNIT ENTITLEMENT OF THE STRATA LOT AS SHOWN ON FORM V",028-224-591,01,0106,503000,364000,124000,488000,D702 - Strata Apartment - Frame,030 - Strata-Lot Residence (Condominium)
2024,Township of Esquimalt,307240,North Esquimalt,1008 TILLICUM,ESQUIMALT,"STRATA LOT 5, PLAN VIS6959, SECTION 10, ESQUIMALT LAND DISTRICT, TOGETHER WITH AN INTEREST IN THE COMMON PROPERTY IN PROPORTION TO THE UNIT ENTITLEMENT OF THE STRATA LOT AS SHOWN ON FORM V",028-224-604,01,0106,562000,420000,135000,555000,D702 - Strata Apartment - Frame,030 - Strata-Lot Residence (Condominium)
2024,Township of Esquimalt,307240,North Esquimalt,1008 TILLICUM,ESQUIMALT,"STRATA LOT 5, PLAN VIS6959, SECTION 10, ESQUIMALT LAND DISTRICT, TOGETHER WITH AN INTEREST IN THE COMMON PROPERTY IN PROPORTION TO THE UNIT ENTITLEMENT OF THE STRATA LOT AS SHOWN ON FORM V",028-224-604,01,0106,562000,420000,135000,555000,D702 - Strata Apartment - Frame,030 - Strata-Lot Residence (Condominium)
2024,Township of Esquimalt,307240,North Esquimalt,1008 TILLICUM,ESQUIMALT,"STRATA LOT 6, PLAN VIS6959, SECTION 10, ESQUIMALT LAND DISTRICT, TOGETHER WITH AN INTEREST IN THE COMMON PROPERTY IN PROPORTION TO THE UNIT ENTITLEMENT OF THE STRATA LOT AS SHOWN ON FORM V",028-224-612,01,0106,480000,352000,120000,472000,D702 - Strata Apartment - Frame,030 - Strata-Lot Residence (Condominium)
2024,Township of Esquimalt,307240,North Esquimalt,1008 TILLICUM,ESQUIMALT,"STRATA LOT 7, PLAN VIS6959, SECTION 10, ESQUIMALT LAND DISTRICT, TOGETHER WITH AN INTEREST IN THE COMMON PROPERTY IN PROPORTION TO THE UNIT ENTITLEMENT OF THE STRATA LOT AS SHOWN ON FORM V",028-224-621,01,0106,646000,467000,166000,633000,D702 - Strata Apartment - Frame,030 - Strata-Lot Residence (Condominium)
2024,Township of Esquimalt,307240,North Esquimalt,1008 TILLICUM,ESQUIMALT,"STRATA LOT 8, PLAN VIS6959, SECTION 10, ESQUIMALT LAND DISTRICT, TOGETHER WITH AN INTEREST IN THE COMMON PROPERTY IN PROPORTION TO THE UNIT ENTITLEMENT OF THE STRATA LOT AS SHOWN ON FORM V",028-224-639,01,0106,513000,372000,124000,496000,D702 - Strata Apartment - Frame,030 - Strata-Lot Residence (Condominium)
2024,Township of Esquimalt,307240,North Esquimalt,1008 TILLICUM,ESQUIMALT,"STRATA LOT 9, PLAN VIS6959, SECTION 10, ESQUIMALT LAND DISTRICT, TOGETHER WITH AN INTEREST IN THE COMMON PROPERTY IN PROPORTION TO THE UNIT ENTITLEMENT OF THE STRATA LOT AS SHOWN ON FORM V",028-224-647,01,0106,584000,437000,138000,575000,D702 - Strata Apartment - Frame,030 - Strata-Lot Residence (Condominium)
2024,Township of Esquimalt,307240,North Esquimalt,1008 TILLICUM,ESQUIMALT,"STRATA LOT 10, PLAN VIS6959, SECTION 10, ESQUIMALT LAND DISTRICT, TOGETHER WITH AN INTEREST IN THE COMMON PROPERTY IN PROPORTION TO THE UNIT ENTITLEMENT OF THE STRATA LOT AS SHOWN ON FORM V",028-224-655,01,0106,490000,360000,119000,479000,D702 - Strata Apartment - Frame,030 - Strata-Lot Residence (Condominium)
2024,Township of Esquimalt,307240,North Esquimalt,1008 TILLICUM,ESQUIMALT,"STRATA LOT 11, PLAN VIS6959, SECTION 10, ESQUIMALT LAND DISTRICT, TOGETHER WITH AN INTEREST IN THE COMMON PROPERTY IN PROPORTION TO THE UNIT ENTITLEMENT OF THE STRATA LOT AS SHOWN ON FORM V",028-224-663,01,0106,660000,479000,165000,644000,D702 - Strata Apartment - Frame,030 - Strata-Lot Residence (Condominium)
2024,Township of Esquimalt,307240,North Esquimalt,1008 TILLICUM,ESQUIMALT,"STRATA LOT 12, PLAN VIS6959, SECTION 10, ESQUIMALT LAND DISTRICT, TOGETHER WITH AN INTEREST IN THE COMMON PROPERTY IN PROPORTION TO THE UNIT ENTITLEMENT OF THE STRATA LOT AS SHOWN ON FORM V",028-224-671,01,0106,524000,381000,123000,504000,D702 - Strata Apartment - Frame,030 - Strata-Lot Residence (Condominium)
2024,Township of Esquimalt,307240,North Esquimalt,1008 TILLICUM,ESQUIMALT,"STRATA LOT 13, PLAN VIS6959, SECTION 10, ESQUIMALT LAND DISTRICT, TOGETHER WITH AN INTEREST IN THE COMMON PROPERTY IN PROPORTION TO THE UNIT ENTITLEMENT OF THE STRATA LOT AS SHOWN ON FORM V",028-224-680,01,0106,596000,447000,137000,584000,D702 - Strata Apartment - Frame,030 - Strata-Lot Residence (Condominium)
2024,Township of Esquimalt,307240,North Esquimalt,1010 TILLICUM,ESQUIMALT,"LOT 6, PLAN VIP6034, SECTION 10, ESQUIMALT LAND DISTRICT",001-775-952,01,0102,865000,648000,183000,831000,0090 - 1 STY SFD - After 1930 - Standard,032 - Residential Dwelling with Suite
2024,Township of Esquimalt,307240,North Esquimalt,1010 TILLICUM,ESQUIMALT,"LOT 6, PLAN VIP6034, SECTION 10, ESQUIMALT LAND DISTRICT",001-775-952,01,0102,865000,648000,183000,831000,0090 - 1 STY SFD - After 1930 - Standard,032 - Residential Dwelling with Suite
2024,Township of Esquimalt,307240,North Esquimalt,1012 TILLICUM,ESQUIMALT,"LOT 7, PLAN VIP6034, SECTION 10, ESQUIMALT LAND DISTRICT",000-610-330,01,0102,798000,648000,138000,786000,0090 - 1 STY SFD - After 1930 - Standard,000 - Single Family Dwelling
2024,Township of Esquimalt,307240,North Esquimalt,1014 TILLICUM,ESQUIMALT,"LOT 8, PLAN VIP6034, SECTION 10, ESQUIMALT LAND DISTRICT",005-916-160,01,0102,823000,648000,153000,801000,0090 - 1 STY SFD - After 1930 - Standard,000 - Single Family Dwelling
2024,Township of Esquimalt,307220,Saxe Point,395 KINVER,ESQUIMALT,"LOT 1, PLAN VIP6062, SECTION 11, ESQUIMALT LAND DISTRICT",005-921-384,01,0102,1446000,1110000,286000,1396000,0090 - 1 STY SFD - After 1930 - Standard,032 - Residential Dwelling with Suite
2024,Township of Esquimalt,307220,Saxe Point,391 KINVER,ESQUIMALT,"LOT 2, PLAN VIP6062, SECTION 11, ESQUIMALT LAND DISTRICT",000-397-148,01,0102,1393000,1111000,181000,1292000,0140 - 1 STY SFD - After 1960 - Standard,000 - Single Family Dwelling
2024,Township of Esquimalt,307220,Saxe Point,389 KINVER,ESQUIMALT,"LOT 3, PLAN VIP6062, SECTION 11, ESQUIMALT LAND DISTRICT",005-921-392,01,0102,1273000,1112000,138000,1250000,0090 - 1 STY SFD - After 1930 - Standard,000 - Single Family Dwelling
2024,Township of Esquimalt,307220,Saxe Point,385 KINVER,ESQUIMALT,"LOT 4, PLAN VIP6062, SECTION 11, ESQUIMALT LAND DISTRICT",005-921-414,01,0102,1326000,1165000,139000,1304000,0090 - 1 STY SFD - After 1930 - Standard,000 - Single Family Dwelling
2024,Township of Esquimalt,307220,Saxe Point,363 KINVER,ESQUIMALT,"LOT A, PLAN VIP89473, SECTION 11, ESQUIMALT LAND DISTRICT",028-930-789,01,0102,1042000,877000,135000,1012000,0090 - 1 STY SFD - After 1930 - Standard,000 - Single Family Dwelling
2024,Township of Esquimalt,307220,Saxe Point,363 KINVER,ESQUIMALT,"LOT A, PLAN VIP89473, SECTION 11, ESQUIMALT LAND DISTRICT",028-930-789,01,0102,1042000,877000,135000,1012000,0090 - 1 STY SFD - After 1930 - Standard,000 - Single Family Dwelling
2024,Township of Esquimalt,307220,Saxe Point,1109 HADFIELD,ESQUIMALT,"LOT B, PLAN VIP89473, SECTION 11, ESQUIMALT LAND DISTRICT",028-930-797,01,0102,1263000,801000,447000,1248000,0147 - 2 STY SFD - After 1990 - Standard,000 - Single Family Dwelling
2024,Township of Esquimalt,307220,Saxe Point,361 KINVER,ESQUIMALT,"LOT 2, PLAN VIP6063, SECTION 11, ESQUIMALT LAND DISTRICT",005-921-678,01,0102,1623000,1095000,322000,1417000,0142 - 2 STY SFD - After 1960 - Standard,000 - Single Family Dwelling
2024,Township of Esquimalt,307220,Saxe Point,1130 MUNRO,ESQUIMALT,"LOT A, PLAN VIP85403, SECTION 11, ESQUIMALT LAND DISTRICT",027-595-811,01,0102,1401000,973000,330000,1303000,0091 - 1.5 STY SFD - After 1930 - Standard,032 - Residential Dwelling with Suite
2024,Township of Esquimalt,307220,Saxe Point,1126 MUNRO,ESQUIMALT,"LOT B, PLAN VIP85403, SECTION 11, ESQUIMALT LAND DISTRICT",027-595-838,01,0102,1180000,973000,173000,1146000,0090 - 1 STY SFD - After 1930 - Standard,032 - Residential Dwelling with Suite
2024,Township of Esquimalt,307220,Saxe Point,359 KINVER,ESQUIMALT,"STRATA LOT A, PLAN VIS6808, SECTION 11, ESQUIMALT LAND DISTRICT, TOGETHER WITH AN INTEREST IN THE COMMON PROPERTY IN PROPORTION TO THE UNIT ENTITLEMENT OF THE STRATA LOT AS SHOWN ON FORM V",027-945-111,01,0102,1093000,832000,271000,1103000,2147 - 2 STY Duplex - After 1990 - Standard,"035 - Duplex, Strata Side by Side"
2024,Township of Esquimalt,307220,Saxe Point,357 KINVER,ESQUIMALT,"STRATA LOT B, PLAN VIS6808, SECTION 11, ESQUIMALT LAND DISTRICT, TOGETHER WITH AN INTEREST IN THE COMMON PROPERTY IN PROPORTION TO THE UNIT ENTITLEMENT OF THE STRATA LOT AS SHOWN ON FORM V",027-945-120,01,0102,1093000,832000,271000,1103000,2147 - 2 STY Duplex - After 1990 - Standard,"035 - Duplex, Strata Side by Side"
2024,Township of Esquimalt,307210,West Esquimalt,815 ELLERY,ESQUIMALT,"LOT 1, PLAN VIP6067, SECTION 10, ESQUIMALT LAND DISTRICT",005-441-927,01,0102,776000,686000,74100,760100,0080 - 1 STY SFD - After 1930 - Basic,000 - Single Family Dwelling
2024,Township of Esquimalt,307210,West Esquimalt,801 ELLERY,ESQUIMALT,"LOT 2, PLAN VIP6067, SECTION 10, ESQUIMALT LAND DISTRICT",005-912-903,01,0102,743000,601000,118000,719000,0090 - 1 STY SFD - After 1930 - Standard,000 - Single Family Dwelling
2024,Township of Esquimalt,307210,West Esquimalt,798 DOMINION,ESQUIMALT,"LOT 3, PLAN VIP6067, SECTION 10, ESQUIMALT LAND DISTRICT",002-039-648,01,0102,886000,724000,134000,858000,0090 - 1 STY SFD - After 1930 - Standard,000 - Single Family Dwelling
2024,Township of Esquimalt,307220,Saxe Point,1177 BEWDLEY,ESQUIMALT,"LOT 1, PLAN VIP6077, SECTION 11, ESQUIMALT LAND DISTRICT",004-038-703,01,0102,1329000,1149000,158000,1307000,0090 - 1 STY SFD - After 1930 - Standard,000 - Single Family Dwelling
2024,Township of Esquimalt,307220,Saxe Point,1173 BEWDLEY,ESQUIMALT,"LOT 2, PLAN VIP6077, SECTION 11, ESQUIMALT LAND DISTRICT",005-916-810,01,0105,1501000,1147000,325000,1472000,2090 - 1 STY Duplex - After 1930 - Standard,047 - Triplex
2024,Township of Esquimalt,307220,Saxe Point,1169 BEWDLEY,ESQUIMALT,"LOT 3, PLAN VIP6077, SECTION 11, ESQUIMALT LAND DISTRICT",005-916-844,01,0102,1340000,1147000,169000,1316000,0090 - 1 STY SFD - After 1930 - Standard,000 - Single Family Dwelling
2024,Township of Esquimalt,307220,Saxe Point,1165 BEWDLEY,ESQUIMALT,"LOT 4, PLAN VIP6077, SECTION 11, ESQUIMALT LAND DISTRICT",005-916-879,01,0102,1411000,1147000,213000,1360000,0090 - 1 STY SFD - After 1930 - Standard,032 - Residential Dwelling with Suite
2024,Township of Esquimalt,307220,Saxe Point,1161 BEWDLEY,ESQUIMALT,"LOT 5, PLAN VIP6077, SECTION 11, ESQUIMALT LAND DISTRICT",005-916-895,01,0102,1375000,1147000,186000,1333000,0090 - 1 STY SFD - After 1930 - Standard,032 - Residential Dwelling with Suite
2024,Township of Esquimalt,307220,Saxe Point,1157 BEWDLEY,ESQUIMALT,"LOT 6, PLAN VIP6077, SECTION 11, ESQUIMALT LAND DISTRICT",005-916-917,01,0102,1340000,1147000,161000,1308000,0090 - 1 STY SFD - After 1930 - Standard,032 - Residential Dwelling with Suite
2024,Township of Esquimalt,307220,Saxe Point,1153 BEWDLEY,ESQUIMALT,"LOT 7, PLAN VIP6077, SECTION 11, ESQUIMALT LAND DISTRICT",005-916-933,01,0102,1313000,1146000,149000,1295000,0090 - 1 STY SFD - After 1930 - Standard,000 - Single Family Dwelling
2024,Township of Esquimalt,307220,Saxe Point,1149 BEWDLEY,ESQUIMALT,"LOT 8, PLAN VIP6077, SECTION 11, ESQUIMALT LAND DISTRICT",005-916-950,01,0102,1294000,1146000,133000,1279000,0090 - 1 STY SFD - After 1930 - Standard,000 - Single Family Dwelling
2024,Township of Esquimalt,307220,Saxe Point,1145 BEWDLEY,ESQUIMALT,"LOT 9, PLAN VIP6077, SECTION 11, ESQUIMALT LAND DISTRICT",005-916-976,01,0102,1391000,1148000,205000,1353000,0090 - 1 STY SFD - After 1930 - Standard,032 - Residential Dwelling with Suite
2024,Township of Esquimalt,307220,Saxe Point,1143 BEWDLEY,ESQUIMALT,"LOT A, PLAN EPP15048, SECTION 11, ESQUIMALT LAND DISTRICT",028-675-436,01,0102,1438000,880000,533000,1413000,0147 - 2 STY SFD - After 1990 - Standard,000 - Single Family Dwelling
2024,Township of Esquimalt,307220,Saxe Point,1141 BEWDLEY,ESQUIMALT,"LOT B, PLAN EPP15048, SECTION 11, ESQUIMALT LAND DISTRICT",028-675-444,01,0102,1422000,880000,517000,1397000,0147 - 2 STY SFD - After 1990 - Standard,000 - Single Family Dwelling
2024,Township of Esquimalt,307220,Saxe Point,1176 HADFIELD,ESQUIMALT,"LOT 12, PLAN VIP6077, SECTION 11, ESQUIMALT LAND DISTRICT",005-917-034,01,0102,1487000,1144000,280000,1424000,0091 - 1.5 STY SFD - After 1930 - Standard,032 - Residential Dwelling with Suite
2024,Township of Esquimalt,307220,Saxe Point,1174 HADFIELD,ESQUIMALT,"LOT 13, PLAN VIP6077, SECTION 11, ESQUIMALT LAND DISTRICT",005-917-042,01,0102,1478000,1143000,273000,1416000,0090 - 1 STY SFD - After 1930 - Standard,032 - Residential Dwelling with Suite
2024,Township of Esquimalt,307220,Saxe Point,1166 HADFIELD,ESQUIMALT,"LOT 14, PLAN VIP6077, SECTION 11, ESQUIMALT LAND DISTRICT",005-917-077,01,0102,1372000,1143000,186000,1329000,0090 - 1 STY SFD - After 1930 - Standard,000 - Single Family Dwelling
2024,Township of Esquimalt,307220,Saxe Point,1162 HADFIELD,ESQUIMALT,"LOT 15, PLAN VIP6077, SECTION 11, ESQUIMALT LAND DISTRICT",005-917-115,01,0102,1341000,1144000,164000,1308000,0090 - 1 STY SFD - After 1930 - Standard,000 - Single Family Dwelling
2024,Township of Esquimalt,307220,Saxe Point,1158 HADFIELD,ESQUIMALT,"LOT 16, PLAN VIP6077, SECTION 11, ESQUIMALT LAND DISTRICT",005-917-239,01,0102,1475000,1144000,259000,1403000,0090 - 1 STY SFD - After 1930 - Standard,000 - Single Family Dwelling
2024,Township of Esquimalt,307220,Saxe Point,1152 HADFIELD,ESQUIMALT,"LOT 17, PLAN VIP6077, SECTION 11, ESQUIMALT LAND DISTRICT",005-917-263,01,0102,1429000,1144000,262000,1406000,2090 - 1 STY Duplex - After 1930 - Standard,"033 - Duplex, Non-Strata Side by Side or Front / Back"
2024,Township of Esquimalt,307220,Saxe Point,1150 HADFIELD,ESQUIMALT,"LOT 18, PLAN VIP6077, SECTION 11, ESQUIMALT LAND DISTRICT",005-917-298,01,0102,1422000,1145000,230000,1375000,0090 - 1 STY SFD - After 1930 - Standard,032 - Residential Dwelling with Suite
2024,Township of Esquimalt,307220,Saxe Point,1146 HADFIELD,ESQUIMALT,"LOT 19, PLAN VIP6077, SECTION 11, ESQUIMALT LAND DISTRICT",001-555-286,01,0102,1374000,1145000,207000,1352000,0090 - 1 STY SFD - After 1930 - Standard,000 - Single Family Dwelling
2024,Township of Esquimalt,307220,Saxe Point,1142 HADFIELD,ESQUIMALT,"LOT 20, PLAN VIP6077, SECTION 11, ESQUIMALT LAND DISTRICT",005-917-336,01,0102,1365000,1146000,184000,1330000,0090 - 1 STY SFD - After 1930 - Standard,032 - Residential Dwelling with Suite
2024,Township of Esquimalt,307220,Saxe Point,1142 HADFIELD,ESQUIMALT,"LOT 20, PLAN VIP6077, SECTION 11, ESQUIMALT LAND DISTRICT",005-917-336,01,0102,1365000,1146000,184000,1330000,0090 - 1 STY SFD - After 1930 - Standard,032 - Residential Dwelling with Suite
2024,Township of Esquimalt,307220,Saxe Point,1138 HADFIELD,ESQUIMALT,"LOT 21, PLAN VIP6077, SECTION 11, ESQUIMALT LAND DISTRICT",005-917-352,01,0102,1386000,1145000,195000,1340000,0090 - 1 STY SFD - After 1930 - Standard,032 - Residential Dwelling with Suite
2024,Township of Esquimalt,307220,Saxe Point,376 KINVER,ESQUIMALT,"STRATA LOT 1, PLAN VIS6099, SECTION 11, ESQUIMALT LAND DISTRICT, TOGETHER WITH AN INTEREST IN THE COMMON PROPERTY IN PROPORTION TO THE UNIT ENTITLEMENT OF THE STRATA LOT AS SHOWN ON FORM 1 OR V, AS APPROPRIATE",026-797-593,01,0102,1049000,946000,104000,1050000,2090 - 1 STY Duplex - After 1930 - Standard,"035 - Duplex, Strata Side by Side"
2024,Township of Esquimalt,307220,Saxe Point,1136 HADFIELD,ESQUIMALT,"STRATA LOT 2, PLAN VIS6099, SECTION 11, ESQUIMALT LAND DISTRICT, TOGETHER WITH AN INTEREST IN THE COMMON PROPERTY IN PROPORTION TO THE UNIT ENTITLEMENT OF THE STRATA LOT AS SHOWN ON FORM 1 OR V, AS APPROPRIATE",026-797-607,01,0102,1231000,946000,290000,1236000,2150 - 1 STY Duplex - After 1930 - Semi-Custom,"035 - Duplex, Strata Side by Side"
2024,Township of Esquimalt,307240,North Esquimalt,1136 CRAIGFLOWER,ESQUIMALT,"LOT 2, PLAN VIP6105, SECTION 10, ESQUIMALT LAND DISTRICT",002-179-377,01,0102,1056000,908000,145000,1053000,0090 - 1 STY SFD - After 1930 - Standard,"033 - Duplex, Non-Strata Side by Side or Front / Back"
2024,Township of Esquimalt,307240,North Esquimalt,1124 CRAIGFLOWER,ESQUIMALT,"LOT 5, PLAN VIP6105, SECTION 10, ESQUIMALT LAND DISTRICT",005-882-265,01,0101,858000,907000,0,907000,,001 - Vacant Residential Less Than 2 Acres
2024,Township of Esquimalt,307240,North Esquimalt,1122 CRAIGFLOWER,ESQUIMALT,"STRATA LOT A, PLAN EPS1051, SECTION 10, ESQUIMALT LAND DISTRICT, TOGETHER WITH AN INTEREST IN THE COMMON PROPERTY IN PROPORTION TO THE UNIT ENTITLEMENT OF THE STRATA LOT AS SHOWN ON FORM V",029-049-911,01,0102,1103000,674000,429000,1103000,0147 - 2 STY SFD - After 1990 - Standard,000 - Single Family Dwelling
2024,Township of Esquimalt,307240,North Esquimalt,1120 CRAIGFLOWER,ESQUIMALT,"STRATA LOT B, PLAN EPS1051, SECTION 10, ESQUIMALT LAND DISTRICT, TOGETHER WITH AN INTEREST IN THE COMMON PROPERTY IN PROPORTION TO THE UNIT ENTITLEMENT OF THE STRATA LOT AS SHOWN ON FORM V",029-049-920,01,0102,892000,635000,212000,847000,0090 - 1 STY SFD - After 1930 - Standard,000 - Single Family Dwelling
2024,Township of Esquimalt,307240,North Esquimalt,1108 CRAIGFLOWER,ESQUIMALT,"LOT 1, PLAN EPP43153, SECTION 10, ESQUIMALT LAND DISTRICT",029-494-184,01,0102,1320000,663000,677000,1340000,0157 - 2 STY SFD - After 1990 Semi-Custom,032 - Residential Dwelling with Suite
2024,Township of Esquimalt,307240,North Esquimalt,1110 CRAIGFLOWER,ESQUIMALT,"LOT 2, PLAN EPP43153, SECTION 10, ESQUIMALT LAND DISTRICT",029-494-192,01,0102,1296000,663000,647000,1310000,0157 - 2 STY SFD - After 1990 Semi-Custom,000 - Single Family Dwelling
